Airport,Date,Time Interval,Avg_time,Max_time,Passengers,temp,Flights
Ahmedabad Airport,,1930 - 1945,14,19,38,2.333333333,2
Ahmedabad Airport,,1945 - 2000,19,24,53,3.166666667,3
Ahmedabad Airport,,2000 - 2015,23,29,64,3.833333333,3
Ahmedabad Airport,,2015 - 2030,17,22,44,2.833333333,2
Ahmedabad Airport,,2030 - 2045,22,27,60,3.666666667,3
Ahmedabad Airport,,2045 - 2100,21,27,56,3.5,3
Ahmedabad Airport,,2100 - 2115,22,28,60,3.666666667,3
Ahmedabad Airport,,2115 - 2130,22,28,60,3.666666667,3
Ahmedabad Airport,,2130 - 2145,14,18,39,2.333333333,2
Ahmedabad Airport,,2145 - 2200,12,17,30,2,2
Ahmedabad Airport,,2200 - 2215,24,27,66,4,4
Ahmedabad Airport,,2215 - 2230,15,18,40,2.5,2
Ahmedabad Airport,,2230 - 2245,9,13,21,1.5,1
Ahmedabad Airport,,2245 - 2300,12,15,29,2,2
Ahmedabad Airport,,2300 - 2315,21,26,58,3.5,3
Ahmedabad Airport,,2315 - 2330,13,17,34,2.166666667,2
Ahmedabad Airport,,2330 - 2345,20,23,54,3.333333333,3
Ahmedabad Airport,,2345 - 2400,15,19,39,2.5,2
Ahmedabad Airport,,0000 - 0015,11,17,30,1.833333333,1
Ahmedabad Airport,,0015 - 0030,9,13,22,1.5,1
Ahmedabad Airport,,0030 - 0045,14,20,37,2.333333333,2
Ahmedabad Airport,,0045 - 0100,16,22,45,2.666666667,2
Ahmedabad Airport,,0100 - 0115,8,12,21,1.333333333,1
Ahmedabad Airport,,0115 - 0130,18,24,48,3,3
Ahmedabad Airport,,0130 - 0145,17,22,48,2.833333333,2
Ahmedabad Airport,,0145 - 0200,19,24,51,3.166666667,3
Ahmedabad Airport,,0200 - 0215,18,23,49,3,3
Ahmedabad Airport,,0215 - 0230,16,22,41,2.666666667,2
Ahmedabad Airport,,0230 - 0245,18,22,51,3,3
Ahmedabad Airport,,0245 - 0300,10,15,25,1.666666667,1
Ahmedabad Airport,,0300 - 0315,19,23,51,3.166666667,3
Ahmedabad Airport,,0315 - 0330,10,14,27,1.666666667,1
Ahmedabad Airport,,0330 - 0345,20,26,53,3.333333333,3
Ahmedabad Airport,,0345 - 0400,12,15,32,2,2
Ahmedabad Airport,,0400 - 0415,10,16,25,1.666666667,1
Ahmedabad Airport,,0415 - 0430,14,19,39,2.333333333,2
Ahmedabad Airport,,0430 - 0445,11,16,27,1.833333333,1
Ahmedabad Airport,,0445 - 0500,13,18,32,2.166666667,2
Ahmedabad Airport,,0500 - 0515,19,23,54,3.166666667,3
Ahmedabad Airport,,0515 - 0530,16,21,41,2.666666667,2
Ahmedabad Airport,,0530 - 0545,14,17,39,2.333333333,2
Ahmedabad Airport,,0545 - 0600,15,21,38,2.5,2
Ahmedabad Airport,,0600 - 0615,23,29,62,3.833333333,3
Ahmedabad Airport,,0615 - 0630,11,15,27,1.833333333,1
Ahmedabad Airport,,0630 - 0645,8,13,19,1.333333333,1
Ahmedabad Airport,,0645 - 0700,24,27,66,4,4
Ahmedabad Airport,,0700 - 0715,16,21,41,2.666666667,2
Ahmedabad Airport,,0715 - 0730,12,17,31,2,2
Ahmedabad Airport,,0730 - 0745,12,18,30,2,2
Ahmedabad Airport,,0745 - 0800,15,21,42,2.5,2
Ahmedabad Airport,,0800 - 0815,24,28,69,4,4
Ahmedabad Airport,,0815 - 0830,21,27,60,3.5,3
Ahmedabad Airport,,0830 - 0845,12,18,30,2,2
Ahmedabad Airport,,0845 - 0900,8,11,20,1.333333333,1
Ahmedabad Airport,,0900 - 0915,14,18,37,2.333333333,2
Ahmedabad Airport,,0915 - 0930,13,19,33,2.166666667,2
Ahmedabad Airport,,0930 - 0945,17,22,45,2.833333333,2
Ahmedabad Airport,,0945 - 1000,12,18,31,2,2
Ahmedabad Airport,,1000 - 1015,19,25,54,3.166666667,3
Ahmedabad Airport,,1015 - 1030,14,20,37,2.333333333,2
Ahmedabad Airport,,1030 - 1045,13,17,34,2.166666667,2
Ahmedabad Airport,,1045 - 1100,17,23,48,2.833333333,2
Ahmedabad Airport,,1100 - 1115,20,26,55,3.333333333,3
Ahmedabad Airport,,1115 - 1130,15,21,40,2.5,2
Ahmedabad Airport,,1130 - 1145,20,26,54,3.333333333,3
Ahmedabad Airport,,1145 - 1200,19,22,51,3.166666667,3
Ahmedabad Airport,,1200 - 1215,18,24,48,3,3
Ahmedabad Airport,,1215 - 1230,8,12,19,1.333333333,1
Ahmedabad Airport,,1230 - 1245,13,16,33,2.166666667,2
Ahmedabad Airport,,1245 - 1300,17,21,46,2.833333333,2
Ahmedabad Airport,,1300 - 1315,21,26,57,3.5,3
Ahmedabad Airport,,1315 - 1330,11,14,26,1.833333333,1
Ahmedabad Airport,,1330 - 1345,12,15,31,2,2
Ahmedabad Airport,,1345 - 1400,17,23,47,2.833333333,2
Ahmedabad Airport,,1400 - 1415,24,29,69,4,4
Ahmedabad Airport,,1415 - 1430,20,24,53,3.333333333,3
Ahmedabad Airport,,1430 - 1445,21,24,57,3.5,3
Ahmedabad Airport,,1445 - 1500,21,26,60,3.5,3
Ahmedabad Airport,,1500 - 1515,18,24,50,3,3
Ahmedabad Airport,,1515 - 1530,24,28,66,4,4
Ahmedabad Airport,,1530 - 1545,20,23,55,3.333333333,3
Ahmedabad Airport,,1545 - 1600,9,14,24,1.5,1
Ahmedabad Airport,,1600 - 1615,20,24,54,3.333333333,3
Ahmedabad Airport,,1615 - 1630,11,16,26,1.833333333,1
Ahmedabad Airport,,1630 - 1645,12,17,29,2,2
Ahmedabad Airport,,1645 - 1700,20,23,53,3.333333333,3
Ahmedabad Airport,,1700 - 1715,18,23,50,3,3
Ahmedabad Airport,,1715 - 1730,15,18,38,2.5,2
Ahmedabad Airport,,1730 - 1745,8,12,21,1.333333333,1
Ahmedabad Airport,,1745 - 1800,15,18,42,2.5,2
Ahmedabad Airport,,1800 - 1815,18,23,48,3,3
Ahmedabad Airport,,1815 - 1830,16,22,43,2.666666667,2
Ahmedabad Airport,,1830 - 1845,14,19,38,2.333333333,2
Ahmedabad Airport,,1845 - 1900,17,23,46,2.833333333,2
Ahmedabad Airport,,1900 - 1915,12,18,32,2,2
Ahmedabad Airport,,1915 - 1930,13,18,33,2.166666667,2
Ahmedabad Airport,,1930 - 1945,23,27,63,3.833333333,3
Ahmedabad Airport,,1945 - 2000,19,24,51,3.166666667,3
Ahmedabad Airport,,2000 - 2015,22,26,63,3.666666667,3
Ahmedabad Airport,,2015 - 2030,22,26,60,3.666666667,3
Ahmedabad Airport,,2030 - 2045,15,18,39,2.5,2
Ahmedabad Airport,,2045 - 2100,22,27,63,3.666666667,3
Ahmedabad Airport,,2100 - 2115,24,28,67,4,4
Ahmedabad Airport,,2115 - 2130,24,27,69,4,4
Ahmedabad Airport,,2130 - 2145,22,27,60,3.666666667,3
Ahmedabad Airport,,2145 - 2200,8,13,18,1.333333333,1
Ahmedabad Airport,,2200 - 2215,23,28,62,3.833333333,3
Ahmedabad Airport,,2215 - 2230,19,22,54,3.166666667,3
Ahmedabad Airport,,2230 - 2245,12,15,33,2,2
Ahmedabad Airport,,2245 - 2300,16,21,41,2.666666667,2
Ahmedabad Airport,,2300 - 2315,14,18,39,2.333333333,2
Ahmedabad Airport,,2315 - 2330,10,15,27,1.666666667,1
Ahmedabad Airport,,2330 - 2345,11,15,27,1.833333333,1
Ahmedabad Airport,,2345 - 2400,14,20,38,2.333333333,2
Ahmedabad Airport,,0000 - 0015,9,15,23,1.5,1
Ahmedabad Airport,,0015 - 0030,24,27,66,4,4
Ahmedabad Airport,,0030 - 0045,11,16,27,1.833333333,1
Ahmedabad Airport,,0045 - 0100,24,27,66,4,4
Ahmedabad Airport,,0100 - 0115,19,22,54,3.166666667,3
Ahmedabad Airport,,0115 - 0130,19,22,54,3.166666667,3
Ahmedabad Airport,,0130 - 0145,15,21,40,2.5,2
Ahmedabad Airport,,0145 - 0200,17,20,44,2.833333333,2
Ahmedabad Airport,,0200 - 0215,12,15,33,2,2
Ahmedabad Airport,,0215 - 0230,14,20,38,2.333333333,2
Ahmedabad Airport,,0230 - 0245,23,26,65,3.833333333,3
Ahmedabad Airport,,0245 - 0300,17,23,48,2.833333333,2
Ahmedabad Airport,,0300 - 0315,11,15,28,1.833333333,1
Ahmedabad Airport,,0315 - 0330,22,28,62,3.666666667,3
Ahmedabad Airport,,0330 - 0345,16,21,41,2.666666667,2
Ahmedabad Airport,,0345 - 0400,9,15,22,1.5,1
Ahmedabad Airport,,0400 - 0415,10,15,23,1.666666667,1
Ahmedabad Airport,,0415 - 0430,12,15,30,2,2
Ahmedabad Airport,,0430 - 0445,13,16,32,2.166666667,2
Ahmedabad Airport,,0445 - 0500,19,23,50,3.166666667,3
Ahmedabad Airport,,0500 - 0515,8,13,18,1.333333333,1
Ahmedabad Airport,,0515 - 0530,10,13,25,1.666666667,1
Ahmedabad Airport,,0530 - 0545,20,26,56,3.333333333,3
Ahmedabad Airport,,0545 - 0600,11,15,28,1.833333333,1
Ahmedabad Airport,,0600 - 0615,24,29,69,4,4
Ahmedabad Airport,,0615 - 0630,15,19,38,2.5,2
Ahmedabad Airport,,0630 - 0645,22,26,61,3.666666667,3
Ahmedabad Airport,,0645 - 0700,18,21,50,3,3
Ahmedabad Airport,,0700 - 0715,9,14,22,1.5,1
Ahmedabad Airport,,0715 - 0730,8,14,18,1.333333333,1
Ahmedabad Airport,,0730 - 0745,15,20,38,2.5,2
Ahmedabad Airport,,0745 - 0800,19,22,51,3.166666667,3
Ahmedabad Airport,,0800 - 0815,22,28,61,3.666666667,3
Ahmedabad Airport,,0815 - 0830,23,29,65,3.833333333,3
Ahmedabad Airport,,0830 - 0845,24,30,69,4,4
Ahmedabad Airport,,0845 - 0900,22,28,61,3.666666667,3
Ahmedabad Airport,,0900 - 0915,10,14,25,1.666666667,1
Ahmedabad Airport,,0915 - 0930,18,23,50,3,3
Ahmedabad Airport,,0930 - 0945,12,16,33,2,2
Ahmedabad Airport,,0945 - 1000,,,,,
