Airport,Date,Time Interval,Avg_time,Max_time,Passengers,temp,Flights
Ahmedabad Airport,,1930 - 1945,18,23,49,3,3
Ahmedabad Airport,,1945 - 2000,19,25,53,3.166666667,3
Ahmedabad Airport,,2000 - 2015,11,15,26,1.833333333,1
Ahmedabad Airport,,2015 - 2030,13,17,32,2.166666667,2
Ahmedabad Airport,,2030 - 2045,15,19,39,2.5,2
Ahmedabad Airport,,2045 - 2100,16,19,43,2.666666667,2
Ahmedabad Airport,,2100 - 2115,14,20,39,2.333333333,2
Ahmedabad Airport,,2115 - 2130,24,30,67,4,4
Ahmedabad Airport,,2130 - 2145,23,27,65,3.833333333,3
Ahmedabad Airport,,2145 - 2200,22,26,62,3.666666667,3
Ahmedabad Airport,,2200 - 2215,11,14,30,1.833333333,1
Ahmedabad Airport,,2215 - 2230,13,19,36,2.166666667,2
Ahmedabad Airport,,2230 - 2245,22,26,63,3.666666667,3
Ahmedabad Airport,,2245 - 2300,10,16,23,1.666666667,1
Ahmedabad Airport,,2300 - 2315,23,27,65,3.833333333,3
Ahmedabad Airport,,2315 - 2330,15,21,40,2.5,2
Ahmedabad Airport,,2330 - 2345,15,21,42,2.5,2
Ahmedabad Airport,,2345 - 2400,18,21,51,3,3
Ahmedabad Airport,,0000 - 0015,14,20,35,2.333333333,2
Ahmedabad Airport,,0015 - 0030,14,18,36,2.333333333,2
Ahmedabad Airport,,0030 - 0045,8,12,17,1.333333333,1
Ahmedabad Airport,,0045 - 0100,16,20,44,2.666666667,2
Ahmedabad Airport,,0100 - 0115,13,19,36,2.166666667,2
Ahmedabad Airport,,0115 - 0130,13,18,36,2.166666667,2
Ahmedabad Airport,,0130 - 0145,23,27,65,3.833333333,3
Ahmedabad Airport,,0145 - 0200,11,17,27,1.833333333,1
Ahmedabad Airport,,0200 - 0215,18,24,48,3,3
Ahmedabad Airport,,0215 - 0230,23,26,65,3.833333333,3
Ahmedabad Airport,,0230 - 0245,23,27,66,3.833333333,3
Ahmedabad Airport,,0245 - 0300,22,27,60,3.666666667,3
Ahmedabad Airport,,0300 - 0315,10,13,23,1.666666667,1
Ahmedabad Airport,,0315 - 0330,12,18,30,2,2
Ahmedabad Airport,,0330 - 0345,15,18,40,2.5,2
Ahmedabad Airport,,0345 - 0400,13,16,33,2.166666667,2
Ahmedabad Airport,,0400 - 0415,9,14,23,1.5,1
Ahmedabad Airport,,0415 - 0430,8,12,19,1.333333333,1
Ahmedabad Airport,,0430 - 0445,13,17,35,2.166666667,2
Ahmedabad Airport,,0445 - 0500,8,14,20,1.333333333,1
Ahmedabad Airport,,0500 - 0515,9,14,22,1.5,1
Ahmedabad Airport,,0515 - 0530,23,27,66,3.833333333,3
Ahmedabad Airport,,0530 - 0545,17,20,45,2.833333333,2
Ahmedabad Airport,,0545 - 0600,23,28,63,3.833333333,3
Ahmedabad Airport,,0600 - 0615,24,30,69,4,4
Ahmedabad Airport,,0615 - 0630,18,24,47,3,3
Ahmedabad Airport,,0630 - 0645,16,19,42,2.666666667,2
Ahmedabad Airport,,0645 - 0700,11,17,27,1.833333333,1
Ahmedabad Airport,,0700 - 0715,8,13,19,1.333333333,1
Ahmedabad Airport,,0715 - 0730,24,27,65,4,4
Ahmedabad Airport,,0730 - 0745,23,28,66,3.833333333,3
Ahmedabad Airport,,0745 - 0800,15,20,39,2.5,2
Ahmedabad Airport,,0800 - 0815,22,25,62,3.666666667,3
Ahmedabad Airport,,0815 - 0830,9,13,20,1.5,1
Ahmedabad Airport,,0830 - 0845,22,26,60,3.666666667,3
Ahmedabad Airport,,0845 - 0900,11,15,26,1.833333333,1
Ahmedabad Airport,,0900 - 0915,20,25,56,3.333333333,3
Ahmedabad Airport,,0915 - 0930,18,24,47,3,3
Ahmedabad Airport,,0930 - 0945,19,24,52,3.166666667,3
Ahmedabad Airport,,0945 - 1000,12,17,30,2,2
Ahmedabad Airport,,1000 - 1015,18,23,49,3,3
Ahmedabad Airport,,1015 - 1030,18,21,47,3,3
Ahmedabad Airport,,1030 - 1045,21,24,56,3.5,3
Ahmedabad Airport,,1045 - 1100,8,14,17,1.333333333,1
Ahmedabad Airport,,1100 - 1115,8,14,18,1.333333333,1
Ahmedabad Airport,,1115 - 1130,23,28,64,3.833333333,3
Ahmedabad Airport,,1130 - 1145,13,17,32,2.166666667,2
Ahmedabad Airport,,1145 - 1200,23,28,63,3.833333333,3
Ahmedabad Airport,,1200 - 1215,12,15,30,2,2
Ahmedabad Airport,,1215 - 1230,8,14,17,1.333333333,1
Ahmedabad Airport,,1230 - 1245,10,13,27,1.666666667,1
Ahmedabad Airport,,1245 - 1300,15,18,40,2.5,2
Ahmedabad Airport,,1300 - 1315,21,25,56,3.5,3
Ahmedabad Airport,,1315 - 1330,22,27,62,3.666666667,3
Ahmedabad Airport,,1330 - 1345,17,21,45,2.833333333,2
Ahmedabad Airport,,1345 - 1400,18,24,49,3,3
Ahmedabad Airport,,1400 - 1415,16,19,41,2.666666667,2
Ahmedabad Airport,,1415 - 1430,13,17,32,2.166666667,2
Ahmedabad Airport,,1430 - 1445,20,24,53,3.333333333,3
Ahmedabad Airport,,1445 - 1500,18,23,51,3,3
Ahmedabad Airport,,1500 - 1515,20,26,56,3.333333333,3
Ahmedabad Airport,,1515 - 1530,12,16,29,2,2
Ahmedabad Airport,,1530 - 1545,19,23,54,3.166666667,3
Ahmedabad Airport,,1545 - 1600,23,28,64,3.833333333,3
Ahmedabad Airport,,1600 - 1615,17,23,45,2.833333333,2
Ahmedabad Airport,,1615 - 1630,10,13,25,1.666666667,1
Ahmedabad Airport,,1630 - 1645,16,19,42,2.666666667,2
Ahmedabad Airport,,1645 - 1700,19,25,53,3.166666667,3
Ahmedabad Airport,,1700 - 1715,19,24,50,3.166666667,3
Ahmedabad Airport,,1715 - 1730,15,21,39,2.5,2
Ahmedabad Airport,,1730 - 1745,23,26,64,3.833333333,3
Ahmedabad Airport,,1745 - 1800,24,29,68,4,4
Ahmedabad Airport,,1800 - 1815,10,14,24,1.666666667,1
Ahmedabad Airport,,1815 - 1830,10,16,26,1.666666667,1
Ahmedabad Airport,,1830 - 1845,9,14,24,1.5,1
Ahmedabad Airport,,1845 - 1900,10,15,27,1.666666667,1
Ahmedabad Airport,,1900 - 1915,13,17,32,2.166666667,2
Ahmedabad Airport,,1915 - 1930,19,25,51,3.166666667,3
Ahmedabad Airport,,1930 - 1945,11,17,26,1.833333333,1
Ahmedabad Airport,,1945 - 2000,17,22,47,2.833333333,2
Ahmedabad Airport,,2000 - 2015,17,23,44,2.833333333,2
Ahmedabad Airport,,2015 - 2030,14,20,38,2.333333333,2
Ahmedabad Airport,,2030 - 2045,11,17,28,1.833333333,1
Ahmedabad Airport,,2045 - 2100,24,30,67,4,4
Ahmedabad Airport,,2100 - 2115,13,16,35,2.166666667,2
Ahmedabad Airport,,2115 - 2130,11,17,28,1.833333333,1
Ahmedabad Airport,,2130 - 2145,15,20,38,2.5,2
Ahmedabad Airport,,2145 - 2200,12,15,31,2,2
Ahmedabad Airport,,2200 - 2215,20,23,57,3.333333333,3
Ahmedabad Airport,,2215 - 2230,12,17,29,2,2
Ahmedabad Airport,,2230 - 2245,8,11,17,1.333333333,1
Ahmedabad Airport,,2245 - 2300,9,15,20,1.5,1
Ahmedabad Airport,,2300 - 2315,23,26,65,3.833333333,3
Ahmedabad Airport,,2315 - 2330,21,24,58,3.5,3
Ahmedabad Airport,,2330 - 2345,23,28,65,3.833333333,3
Ahmedabad Airport,,2345 - 2400,9,12,24,1.5,1
Ahmedabad Airport,,0000 - 0015,16,19,42,2.666666667,2
Ahmedabad Airport,,0015 - 0030,17,22,48,2.833333333,2
Ahmedabad Airport,,0030 - 0045,11,16,28,1.833333333,1
Ahmedabad Airport,,0045 - 0100,21,25,59,3.5,3
Ahmedabad Airport,,0100 - 0115,24,27,67,4,4
Ahmedabad Airport,,0115 - 0130,22,28,60,3.666666667,3
Ahmedabad Airport,,0130 - 0145,18,24,51,3,3
Ahmedabad Airport,,0145 - 0200,22,26,59,3.666666667,3
Ahmedabad Airport,,0200 - 0215,22,27,59,3.666666667,3
Ahmedabad Airport,,0215 - 0230,18,21,50,3,3
Ahmedabad Airport,,0230 - 0245,15,18,38,2.5,2
Ahmedabad Airport,,0245 - 0300,16,22,44,2.666666667,2
Ahmedabad Airport,,0300 - 0315,15,21,41,2.5,2
Ahmedabad Airport,,0315 - 0330,22,28,62,3.666666667,3
Ahmedabad Airport,,0330 - 0345,21,24,58,3.5,3
Ahmedabad Airport,,0345 - 0400,15,18,39,2.5,2
Ahmedabad Airport,,0400 - 0415,17,23,45,2.833333333,2
Ahmedabad Airport,,0415 - 0430,15,18,40,2.5,2
Ahmedabad Airport,,0430 - 0445,13,19,32,2.166666667,2
Ahmedabad Airport,,0445 - 0500,18,23,48,3,3
Ahmedabad Airport,,0500 - 0515,9,13,24,1.5,1
Ahmedabad Airport,,0515 - 0530,13,19,33,2.166666667,2
Ahmedabad Airport,,0530 - 0545,11,16,27,1.833333333,1
Ahmedabad Airport,,0545 - 0600,18,21,49,3,3
Ahmedabad Airport,,0600 - 0615,11,15,28,1.833333333,1
Ahmedabad Airport,,0615 - 0630,15,18,40,2.5,2
Ahmedabad Airport,,0630 - 0645,23,27,64,3.833333333,3
Ahmedabad Airport,,0645 - 0700,10,16,25,1.666666667,1
Ahmedabad Airport,,0700 - 0715,23,29,63,3.833333333,3
Ahmedabad Airport,,0715 - 0730,20,24,57,3.333333333,3
Ahmedabad Airport,,0730 - 0745,8,13,17,1.333333333,1
Ahmedabad Airport,,0745 - 0800,10,15,23,1.666666667,1
Ahmedabad Airport,,0800 - 0815,21,27,56,3.5,3
Ahmedabad Airport,,0815 - 0830,16,21,45,2.666666667,2
Ahmedabad Airport,,0830 - 0845,17,22,44,2.833333333,2
Ahmedabad Airport,,0845 - 0900,18,21,51,3,3
Ahmedabad Airport,,0900 - 0915,15,20,38,2.5,2
Ahmedabad Airport,,0915 - 0930,23,29,65,3.833333333,3
Ahmedabad Airport,,0930 - 0945,17,21,45,2.833333333,2
Ahmedabad Airport,,0945 - 1000,,,,,
